,Year,State,District,Name,Party,Incumbent,Winner,Vote Percentage,Raised,Spent
651,2020,IN,01,Frank Mrvan Jr,D,False,True,56.6,"$578,635","$464,407"
652,2020,IN,01,Mark Leyva,R,False,False,40.4,"$16,551","$15,343"
653,2020,IN,02,Jackie Walorski,R,True,True,61.5,"$2,383,467","$1,698,202"
654,2020,IN,02,Pat Hackett,D,False,False,38.5,"$881,888","$867,301"
655,2020,IN,03,Jim Banks,R,True,True,67.8,"$1,202,509","$769,591"
656,2020,IN,03,Chip Coldiron,D,False,False,32.2,"$94,056","$89,883"
657,2020,IN,04,Jim Baird,R,True,True,66.6,"$327,727","$190,158"
658,2020,IN,04,Joe Mackey,D,False,False,33.4,"$44,585","$43,213"
659,2020,IN,05,Christina Hale,D,False,False,45.9,"$4,010,368","$3,998,905"
660,2020,IN,05,Victoria Spartz,R,False,True,50.0,"$3,119,328","$3,010,203"
661,2020,IN,06,Greg Pence,R,True,True,68.7,"$3,114,448","$2,804,148"
662,2020,IN,06,Jeannine Lee Lake,D,False,False,27.7,"$143,089","$145,315"
663,2020,IN,07,Andre Carson,D,True,True,62.4,"$1,011,635","$873,962"
664,2020,IN,07,Susan Marie Smith,R,False,False,37.6,"$62,905","$59,843"
665,2020,IN,08,Larry Bucshon,R,True,True,66.9,"$1,051,336","$1,078,646"
666,2020,IN,08,Thomasina Marsili,D,False,False,29.8,"$68,734","$68,480"
667,2020,IN,09,Trey Hollingsworth,R,True,True,60.9,"$1,166,754","$501,136"
668,2020,IN,09,Andy Ruff,D,False,False,34.8,"$148,263","$134,906"
669,2020,IA,01,Abby Finkenauer,D,True,False,48.7,"$5,901,441","$5,875,405"
670,2020,IA,01,Ashley Hinson,R,False,True,51.3,"$5,175,883","$5,059,211"
671,2020,IA,02,Rita Hart,D,False,False,50.0,"$4,232,992","$4,114,400"
672,2020,IA,02,Mariannette Miller-Meeks,R,False,True,50.0,"$2,174,194","$1,721,926"
673,2020,IA,03,Cindy Axne,D,True,True,49.0,"$6,236,976","$6,236,994"
674,2020,IA,03,David Young,R,False,False,47.6,"$3,170,072","$3,094,582"
675,2020,IA,04,J.D. Scholten,D,False,False,62.1,"$2,885,915","$2,902,003"
676,2020,IA,04,Randy Feenstra,R,False,True,37.9,"$1,906,234","$1,894,288"
677,2020,KS,01,Tracey Mann,R,False,True,71.4,"$1,403,353","$1,127,156"
678,2020,KS,01,Kali Barnett,D,False,False,28.6,"$603,036","$592,924"
679,2020,KS,02,Michelle De La Isla,D,False,False,40.5,"$1,825,085","$1,810,968"
680,2020,KS,02,Jake Laturner,R,False,True,55.3,"$1,593,407","$1,578,460"
681,2020,KS,03,Sharice Davids,D,True,True,53.4,"$5,638,552","$5,168,034"
682,2020,KS,03,Amanda Adkins,R,False,False,43.8,"$2,182,382","$2,139,673"
683,2020,KS,04,Ron Estes,R,True,True,64.0,"$1,993,808","$1,420,188"
684,2020,KS,04,Laura Lombard,D,False,False,36.0,"$264,459","$258,684"
685,2020,KY,01,James Comer,R,True,True,75.0,"$736,116","$502,554"
686,2020,KY,02,Brett Guthrie,R,True,True,71.0,"$1,412,797","$1,566,622"
687,2020,KY,02,Hank Linderman,D,False,False,26.3,"$93,388","$71,122"
688,2020,KY,03,John Yarmuth,D,True,True,62.7,"$658,295","$690,226"
689,2020,KY,03,Rhonda Palazzo,R,False,False,37.3,"$46,144","$45,668"
690,2020,KY,04,Thomas Massie,R,True,True,67.1,"$1,457,316","$1,563,275"
691,2020,KY,04,Alexandra Owensby,D,False,False,32.9,"$156,174","$106,359"
692,2020,KY,05,Hal Rogers,R,True,True,84.2,"$664,168","$835,781"
693,2020,KY,06,Andy Barr,R,True,True,57.3,"$4,536,264","$4,316,239"
694,2020,KY,06,Josh Hicks,D,False,False,41.0,"$2,936,320","$2,935,615"
695,2020,LA,01,Steve Scalise,R,True,True,72.2,"$37,262,827","$32,830,607"
696,2020,LA,02,Cedric Richmond,D,True,True,63.6,"$1,628,289","$1,302,079"
697,2020,LA,03,Clay Higgins,R,True,True,67.8,"$751,498","$720,424"
698,2020,LA,03,Robert Jon Anderson,D,False,False,11.6,"$63,617","$48,015"
699,2020,LA,03,Braylon Harris,D,False,False,17.9,"$23,006","$15,130"
700,2020,LA,04,Mike Johnson,R,True,True,60.4,"$1,299,787","$1,039,393"
701,2020,LA,04,Kenny Houston,D,False,False,25.5,"$33,677","$33,407"
702,2020,LA,06,Garret Graves,R,True,True,71.1,"$1,743,015","$1,200,287"
703,2020,LA,06,Dartanyon Williams,D,False,False,25.6,"$111,316","$98,114"
704,2020,ME,01,Chellie Pingree,D,True,True,61.5,"$487,080","$264,790"
705,2020,ME,01,Jay Allen,R,False,False,38.5,"$79,585","$69,853"
706,2020,ME,02,Jared Golden,D,True,True,52.9,"$5,272,142","$5,233,990"
707,2020,ME,02,Dale Crafts,R,False,False,47.1,"$1,199,805","$1,196,117"
708,2020,MD,01,Andy Harris,R,True,True,63.5,"$1,468,096","$973,953"
709,2020,MD,01,Mia Mason,D,False,False,36.3,"$2,524",$0
710,2020,MD,02,Dutch Ruppersberger,D,True,True,67.2,"$1,012,835","$927,353"
711,2020,MD,02,Johnny Ray Salling,R,False,False,32.6,"$68,320","$66,895"
712,2020,MD,03,John Sarbanes,D,True,True,69.5,"$573,599","$687,299"
713,2020,MD,03,Charles Anthony,R,False,False,30.3,"$7,798","$6,742"
714,2020,MD,04,Anthony Brown,D,True,True,79.3,"$1,446,636","$846,827"
715,2020,MD,05,Steny H Hoyer,D,True,True,68.5,"$4,587,189","$4,342,255"
716,2020,MD,05,Chris Palombi,R,False,False,31.2,"$43,462","$42,095"
717,2020,MD,06,David Trone,D,True,True,57.9,"$2,944,893","$2,959,748"
718,2020,MD,06,Neil Parrott,R,False,False,40.2,"$315,936","$261,259"
719,2020,MD,07,Kweisi Mfume,D,True,True,71.6,"$1,014,126","$713,389"
720,2020,MD,07,Kimberly Klacik,R,False,False,28.1,"$8,296,845","$7,499,454"
721,2020,MD,08,Jamie Raskin,D,True,True,67.3,"$2,072,652","$1,399,252"
722,2020,MD,08,Gregory Coll,R,False,False,32.5,"$30,876","$27,257"
723,2020,MA,01,Richard E Neal,D,True,True,96.5,"$4,949,384","$5,873,122"
724,2020,MA,02,James P McGovern,D,True,True,65.3,"$1,052,549","$1,089,412"
725,2020,MA,02,Tracy Lovvorn,R,False,False,34.6,"$26,311","$22,319"
726,2020,MA,03,Lori Trahan,D,True,True,97.7,"$1,449,303","$1,232,437"
727,2020,MA,04,Jake Auchincloss,D,False,True,60.8,"$2,608,686","$2,150,904"
728,2020,MA,04,Julie Hall,R,False,False,38.9,"$131,603","$129,378"
729,2020,MA,05,Katherine Clark,D,True,True,74.3,"$1,788,706","$1,514,877"
730,2020,MA,05,Caroline Colarusso,R,False,False,25.6,"$148,635","$146,972"
731,2020,MA,06,Seth Moulton,D,True,True,65.4,"$1,289,805","$1,802,169"
732,2020,MA,06,John Paul Moran,R,False,False,34.4,"$300,220","$299,104"
733,2020,MA,07,Ayanna Pressley,D,True,True,86.6,"$2,163,370","$1,748,432"
734,2020,MA,08,Stephen Lynch,D,True,True,80.7,"$905,614","$1,134,662"
735,2020,MA,09,Bill Keating,D,True,True,61.3,"$708,680","$652,448"
736,2020,MA,09,Helen Brady,R,False,False,36.3,"$28,233","$23,735"
737,2020,MI,01,John Bergman,R,True,True,61.6,"$1,868,512","$1,733,466"
738,2020,MI,01,Dana Ferguson,D,False,False,36.9,"$346,213","$339,788"
739,2018,MI,02,Bill Huizenga,R,True,True,55.3,"$2,136,543","$2,166,958"
740,2018,MI,02,Rob Davidson,D,False,False,43.0,"$1,253,063","$1,248,766"
741,2018,MI,03,Justin Amash,R,True,True,54.4,"$628,562","$764,398"
742,2018,MI,03,Catherine Albro,D,False,False,43.2,"$164,519","$152,791"
743,2018,MI,04,John Moolenaar,R,True,True,62.6,"$1,168,833","$1,087,763"
744,2018,MI,05,Dan Kildee,D,True,True,59.5,"$1,158,022","$1,043,802"
745,2018,MI,06,Fred Upton,R,True,True,50.2,"$3,096,225","$3,553,344"
746,2018,MI,06,Matt Longjohn,D,False,False,45.7,"$1,444,479","$1,443,958"
747,2018,MI,07,Tim Walberg,R,True,True,53.8,"$2,166,545","$2,263,666"
748,2018,MI,07,Gretchen Driskell,D,False,False,46.2,"$2,669,964","$2,661,086"
749,2018,MI,08,Mike Bishop,R,True,False,46.8,"$3,385,093","$3,374,608"
750,2018,MI,08,Elissa Slotkin,D,False,True,50.6,"$7,420,375","$7,401,141"
751,2018,MI,09,Andy Levin,D,False,True,59.7,"$1,426,039","$1,406,930"
752,2018,MI,09,Candius Stearns,R,False,False,36.8,"$142,010","$142,010"
753,2018,MI,10,Paul Mitchell,R,True,True,60.3,"$719,377","$698,358"
754,2018,MI,10,Jeremy Michael Peruski,I,False,False,3.8,"$210,238","$205,265"
755,2018,MI,10,Kimberly Bizon,D,False,False,35.0,"$72,150","$49,295"
756,2018,MI,11,Haley Stevens,D,False,True,51.8,"$4,165,146","$4,149,627"
757,2018,MI,11,Lena Epstein,R,False,False,45.2,"$2,684,856","$2,636,898"
758,2018,MI,11,Cooper Nye,I,False,False,1.4,"$6,467","$6,467"
759,2018,MI,12,Debbie Dingell,D,True,True,68.1,"$1,291,890","$1,246,412"
760,2018,MI,12,Jeff Jones,R,False,False,28.9,"$22,410","$22,556"
761,2018,MI,13,Rashida Tlaib,D,False,True,84.2,"$1,625,783","$1,558,128"
762,2018,MI,14,Brenda Lawrence,D,True,True,80.9,"$918,509","$583,570"
763,2018,MN,01,Daniel Feehan,D,False,False,49.7,"$4,121,229","$4,117,708"
764,2018,MN,01,Jim Hagedorn,R,False,True,50.1,"$1,584,923","$1,584,057"
765,2018,MN,02,Jason Lewis,R,True,False,47.2,"$2,916,211","$2,918,685"
766,2018,MN,02,Angie Craig,D,False,True,52.7,"$5,312,788","$5,237,900"
767,2018,MN,03,Erik Paulsen,R,True,False,44.2,"$5,778,480","$5,862,137"
768,2018,MN,03,Dean Phillips,D,False,True,55.6,"$6,265,241","$6,223,759"
769,2018,MN,04,Betty McCollum,D,True,True,66.0,"$931,351","$949,724"
770,2018,MN,04,Greg Ryan,R,False,False,29.8,"$23,621","$20,911"
771,2018,MN,05,Ilhan Omar,D,False,True,78.0,"$1,073,813","$1,018,983"
772,2018,MN,05,Jennifer L Zielinski,R,False,False,21.7,"$23,355","$22,755"
773,2018,MN,06,Tom Emmer,R,True,True,61.1,"$2,203,827","$2,159,206"
774,2018,MN,06,Ian Todd,D,False,False,38.8,"$83,119","$81,577"
775,2018,MN,07,Collin Peterson,D,True,True,52.1,"$1,425,449","$1,494,741"
776,2018,MN,07,Dave Hughes,R,False,False,47.8,"$232,724","$229,418"
777,2018,MN,08,Joe Radinovich,D,False,False,45.2,"$2,403,251","$2,361,547"
778,2018,MN,08,Pete Stauber,R,False,True,50.7,"$1,749,583","$1,731,247"
779,2018,MN,08,Ray Skip Sandman,I,False,False,4.1,"$20,291","$21,694"
780,2018,MS,02,Bennie G Thompson,D,True,True,71.8,"$1,013,590","$1,027,472"
781,2018,MS,03,Michael Guest,R,False,True,62.3,"$970,722","$937,399"
782,2018,MS,03,Michael Ted Evans,D,False,False,36.7,"$34,046","$34,046"
783,2018,MS,04,Steven Palazzo,R,True,True,68.2,"$766,678","$766,260"
784,2018,MS,04,Jeramey Anderson,D,False,False,30.8,"$148,495","$147,729"
785,2018,MO,01,William L Clay Jr.,D,True,True,80.1,"$663,479","$708,871"
786,2018,MO,01,Robert Vroman,R,False,False,16.7,$100,$0
787,2018,MO,02,Ann Wagner,R,True,True,51.2,"$3,046,757","$4,186,824"
788,2018,MO,02,Cort Vanostran,D,False,False,47.2,"$2,338,179","$2,337,963"
789,2018,MO,03,Blaine Luetkemeyer,R,True,True,65.1,"$2,327,359","$1,922,331"
790,2018,MO,03,Katy Geppert,D,False,False,32.8,"$29,638","$29,734"
791,2018,MO,04,Vicky Hartzler,R,True,True,64.8,"$1,248,454","$1,330,546"
792,2018,MO,04,Renee Hoagenson,D,False,False,32.7,"$460,621","$453,281"
793,2018,MO,05,Emanuel Cleaver,D,True,True,61.7,"$1,166,215","$1,150,894"
794,2018,MO,05,Jacob Turk,R,False,False,35.6,"$84,318","$74,517"
795,2018,MO,06,Sam Graves,R,True,True,65.4,"$1,695,131","$1,598,730"
796,2018,MO,06,Henry Martin,D,False,False,32.0,"$34,426","$42,895"
797,2018,MO,07,Billy Long,R,True,True,66.2,"$1,526,393","$1,243,021"
798,2018,MO,07,Jamie Schoolcraft,D,False,False,30.1,"$56,578","$56,973"
799,2018,MO,08,Jason Smith,R,True,True,73.4,"$1,980,377","$1,363,793"
800,2018,MO,08,Kathryn Ellis,D,False,False,25.0,"$187,599","$184,640"
801,2018,MT,01,Greg Gianforte,R,True,True,50.9,"$9,575,312","$9,544,233"
802,2018,MT,01,Kathleen Williams,D,False,False,46.2,"$4,023,468","$3,986,511"
803,2018,NE,01,Jeff Fortenberry,R,True,True,60.4,"$762,133","$645,161"
804,2018,NE,01,Jessica McClure,D,False,False,39.6,"$72,676","$76,893"
805,2018,NE,02,Don Bacon,R,True,True,51.0,"$2,589,636","$2,570,645"
806,2018,NE,02,Kara Eastman,D,False,False,49.0,"$2,622,208","$2,539,507"
807,2018,NE,03,Adrian Smith,R,True,True,76.7,"$1,219,588","$1,608,377"
808,2018,NE,03,Paul Theobald,D,False,False,23.3,"$79,559","$85,035"
809,2018,NV,01,Dina Titus,D,True,True,66.2,"$742,770","$780,903"
810,2018,NV,02,Mark Amodei,R,True,True,58.2,"$1,207,363","$1,059,627"
811,2018,NV,02,Clint Koble,D,False,False,41.8,"$152,389","$153,007"
812,2018,NV,03,Susie Lee,D,False,True,51.9,"$5,048,848","$5,036,154"
813,2018,NV,03,Danny Tarkanian,R,False,False,42.8,"$2,295,219","$2,265,799"
814,2018,NV,03,Tony Gumina,I,False,False,0.5,"$1,200",$230
815,2018,NV,04,Steven Horsford,D,False,True,51.9,"$2,268,333","$2,240,361"
816,2018,NV,04,Cresent Hardy,R,False,False,43.8,"$883,918","$870,725"
817,2018,NH,01,Chris Pappas,D,False,True,53.6,"$2,211,185","$2,097,341"
818,2018,NH,01,Eddie Edwards,R,False,False,45.0,"$1,255,315","$1,204,432"
819,2018,NH,02,Ann Kuster,D,True,True,55.5,"$3,345,077","$3,330,178"
820,2018,NH,02,Steve Negron,R,False,False,42.2,"$437,739","$430,744"
821,2018,NJ,01,Don Norcross,D,True,True,64.4,"$2,174,891","$1,484,415"
822,2018,NJ,01,Paul Dilks,R,False,False,33.3,"$12,998","$12,986"
823,2018,NJ,02,Jeff Van Drew,D,False,True,52.9,"$1,881,731","$1,877,531"
824,2018,NJ,02,Seth Grossman,R,False,False,45.2,"$304,872","$299,475"
825,2018,NJ,02,William Benfer,I,False,False,0.3,$40,$531
826,2018,NJ,03,Thomas MacArthur,R,True,False,48.7,"$4,725,105","$4,704,872"
827,2018,NJ,03,Andy Kim,D,False,True,50.0,"$6,339,770","$6,275,956"
828,2018,NJ,04,Chris Smith,R,True,True,55.4,"$1,317,498","$1,546,875"
829,2018,NJ,04,Josh Welle,D,False,False,43.1,"$1,846,341","$1,841,330"
830,2018,NJ,04,Brian J. Reynolds,I,False,False,0.3,"$4,357","$3,560"
831,2018,NJ,05,Josh Gottheimer,D,True,True,56.2,"$6,830,942","$2,766,993"
832,2018,NJ,05,John McCann,R,False,False,42.5,"$935,899","$934,844"
833,2018,NJ,06,Frank Pallone Jr.,D,True,True,63.6,"$2,802,832","$1,714,474"
834,2018,NJ,06,Rich Pezzullo,R,False,False,36.4,"$97,210","$40,041"
835,2018,NJ,07,Leonard Lance,R,True,False,46.7,"$2,537,776","$2,634,848"
836,2018,NJ,07,Tom Malinowski,D,False,True,51.7,"$6,254,566","$6,194,116"
837,2018,NJ,08,Albio Sires,D,True,True,78.1,"$459,609","$591,047"
838,2018,NJ,08,John Muniz,R,False,False,18.7,"$5,464","$5,464"
839,2018,NJ,09,Bill Pascrell Jr.,D,True,True,70.3,"$1,703,596","$1,399,386"
840,2018,NJ,10,Donald M Payne Jr.,D,True,True,87.6,"$538,431","$568,615"
841,2018,NJ,11,Mikie Sherrill,D,False,True,56.8,"$8,489,793","$8,042,096"
842,2018,NJ,11,Jay Webber,R,False,False,42.1,"$1,666,130","$1,643,819"
843,2018,NJ,12,Bonnie Watson Coleman,D,True,True,68.7,"$899,051","$828,691"
844,2018,NJ,12,Daryl Kipnis,R,False,False,31.3,"$23,583","$23,508"
845,2018,NM,01,Debra Haaland,D,False,True,59.1,"$2,190,245","$2,170,371"
846,2018,NM,01,Janice E Arnold-Jones,R,False,False,36.3,"$317,386","$317,386"
847,2018,NM,02,Xochitl Torres Small,D,False,True,50.9,"$4,755,408","$4,586,963"
848,2018,NM,02,Yvette Herrell,R,False,False,49.1,"$1,495,172","$1,324,554"
849,2018,NM,03,Ben Ray Lujan,D,True,True,63.4,"$1,949,818","$2,340,217"
850,2018,NY,01,Lee Zeldin,R,True,True,52.1,"$4,447,149","$4,795,667"
851,2018,NY,01,Perry Gershon,D,False,False,47.9,"$5,017,361","$5,017,207"
852,2018,NY,02,Pete King,R,True,True,53.1,"$1,327,460","$3,175,639"
853,2018,NY,02,Liuba Grechen Shirley,D,False,False,46.9,"$1,967,120","$1,948,325"
854,2018,NY,03,Tom Suozzi,D,True,True,59.0,"$2,693,877","$1,435,767"
855,2018,NY,03,Dan Debono,R,False,False,41.0,"$453,261","$453,210"
856,2018,NY,04,Kathleen Rice,D,True,True,61.3,"$1,392,733","$1,584,865"
857,2018,NY,06,Grace Meng,D,True,True,90.9,"$1,328,553","$1,420,756"
858,2018,NY,07,Nydia Velazquez,D,True,True,93.4,"$1,001,145","$886,659"
859,2018,NY,08,Hakeem Jeffries,D,True,True,94.2,"$1,740,870","$1,482,793"
860,2018,NY,09,Yvette Clarke,D,True,True,89.3,"$1,081,925","$1,101,421"
861,2018,NY,09,Lutchi Gayot,R,False,False,10.3,"$3,875","$3,609"
862,2018,NY,10,Jerrold Nadler,D,True,True,82.1,"$1,465,405","$1,538,741"
863,2018,NY,10,Naomi Levin,R,False,False,19.9,"$82,239","$79,045"
864,2018,NY,11,Dan Donovan,R,True,False,46.6,"$2,572,458","$2,661,359"
865,2018,NY,11,Max Rose,D,False,True,53.0,"$4,633,510","$4,395,518"
866,2018,NY,12,Carolyn Maloney,D,True,True,86.4,"$2,055,099","$2,404,709"
867,2018,NY,12,Eliot Rabin,R,False,False,12.1,"$33,623","$33,357"
868,2018,NY,13,Adriano Espaillat,D,True,True,94.6,"$819,583","$586,054"
869,2018,NY,13,Jineea Butler,R,False,False,5.4,"$5,928","$5,826"
870,2018,NY,14,Alexandria Ocasio-Cortez,D,False,True,78.2,"$2,084,838","$1,673,699"
871,2018,NY,14,Anthony Pappas,R,False,False,13.6,"$8,161","$2,500"
872,2018,NY,15,Jose E Serrano,D,True,True,96.0,"$259,991","$237,215"
873,2018,NY,17,Nita M Lowey,D,True,True,88.0,"$1,602,207","$1,341,159"
874,2018,NY,18,Sean Patrick Maloney,D,True,True,55.5,"$2,662,474","$4,383,786"
875,2018,NY,18,James O'Donnell,R,False,False,44.5,"$362,001","$267,143"
876,2018,NY,19,John Faso,R,True,False,46.2,"$3,950,851","$3,877,393"
877,2018,NY,19,Antonio Delgado,D,False,True,51.4,"$9,143,664","$9,065,063"
878,2018,NY,19,Diane Neal,I,False,False,1.0,"$221,472","$204,350"
879,2018,NY,20,Paul Tonko,D,True,True,66.5,"$1,338,047","$1,241,548"
880,2018,NY,21,Elise Stefanik,R,True,True,56.1,"$2,799,518","$2,989,478"
881,2018,NY,21,Tedra Cobb,D,False,False,42.4,"$1,539,058","$1,499,737"
882,2018,NY,22,Claudia Tenney,R,True,False,49.1,"$3,224,299","$3,234,733"
883,2018,NY,22,Anthony Brindisi,D,False,True,50.9,"$4,612,885","$4,608,022"
884,2018,NY,23,Tom Reed,R,True,True,54.2,"$3,440,005","$3,521,221"
885,2018,NY,23,Tracy Mitrano,D,False,False,45.8,"$1,760,136","$1,756,694"
886,2018,NY,24,John Katko,R,True,True,52.6,"$2,760,682","$2,998,196"
887,2018,NY,24,Dana Balter,D,False,False,47.4,"$2,711,218","$2,687,232"
888,2018,NY,25,Joseph D Morelle,D,False,True,59.0,"$1,880,192","$1,820,956"
889,2018,NY,25,Jim Maxwell,R,False,False,41.0,"$989,338","$987,081"
890,2018,NY,26,Brian Higgins,D,True,True,73.4,"$1,077,931","$903,448"
891,2018,NY,26,Renee Zeno,R,False,False,26.6,$100,$0
892,2018,NY,27,Chris Collins,R,True,True,49.1,"$1,316,753","$1,811,514"
893,2018,NY,27,Nate McMurray,D,False,False,48.8,"$1,302,575","$1,252,822"
894,2018,NC,01,G K Butterfield,D,True,True,69.9,"$761,051","$893,439"
895,2018,NC,01,Roger Allison,R,False,False,30.2,"$29,759","$29,759"
896,2018,NC,02,George Holding,R,True,True,51.4,"$2,867,344","$2,842,764"
897,2018,NC,02,Linda Coleman,D,False,False,45.8,"$1,712,059","$1,603,052"
898,2018,NC,03,Walter B Jones Jr.,R,True,True,100.0,"$587,113","$568,143"
899,2018,NC,04,David Price,D,True,True,72.4,"$918,540","$967,653"
900,2018,NC,05,Virginia Foxx,R,True,True,57.0,"$2,338,916","$2,339,079"
901,2018,NC,05,Denise Darcel Adams,D,False,False,43.0,"$379,430","$350,323"
902,2018,NC,06,Mark Walker,R,True,True,56.5,"$1,311,406","$803,174"
903,2018,NC,06,Ryan Watts,D,False,False,43.5,"$339,150","$311,691"
904,2018,NC,07,David Rouzer,R,True,True,55.5,"$1,562,002","$1,391,207"
905,2018,NC,07,Kyle Horton,D,False,False,42.8,"$868,977","$867,648"
906,2018,NC,08,Richard Hudson,R,True,True,55.3,"$2,447,285","$2,086,060"
907,2018,NC,08,Frank McNeill,D,False,False,44.7,"$648,020","$648,020"
908,2018,NC,09,Dan McCready,D,False,False,48.8,"$6,618,583","$6,280,745"
909,2018,NC,09,Mark Harris,R,False,True,49.4,"$2,144,314","$2,088,262"
910,2018,NC,10,Patrick McHenry,R,True,True,59.3,"$3,732,272","$3,861,980"
911,2018,NC,10,David Wilson Brown,D,False,False,40.7,"$130,010","$129,496"
912,2018,NC,11,Mark Meadows,R,True,True,59.2,"$1,795,754","$1,310,318"
913,2018,NC,11,Phillip Price,D,False,False,38.8,"$237,243","$232,177"
914,2018,NC,12,Alma Adams,D,True,True,73.1,"$589,687","$522,111"
915,2018,NC,13,Ted Budd,R,True,True,51.5,"$2,301,060","$2,250,414"
916,2018,NC,13,Kathy Manning,D,False,False,45.5,"$4,188,119","$4,182,467"
917,2018,ND,01,Kelly Armstrong,R,False,True,60.2,"$1,768,250","$1,651,783"
918,2018,ND,01,Mac Schneider,D,False,False,35.6,"$758,661","$758,661"
919,2018,OH,01,Steve Chabot,R,True,True,51.3,"$1,949,962","$3,026,092"
920,2018,OH,01,Aftab Pureval,D,False,False,46.9,"$4,069,489","$4,065,463"
921,2020,MI,02,Bill Huizenga,R,True,True,59.2,"$2,175,411","$1,883,610"
922,2020,MI,02,Bryan Berghoef,D,False,False,38.2,"$751,576","$669,864"
923,2020,MI,03,Hillary Scholten,D,False,False,47.0,"$3,793,132","$3,765,942"
924,2020,MI,03,Peter Meijer,R,False,True,53.0,"$2,975,972","$2,887,774"
925,2020,MI,04,John Moolenaar,R,True,True,65.0,"$1,528,612","$1,036,160"
926,2020,MI,04,Jerry Hilliard,D,False,False,32.4,"$23,117","$23,603"
927,2020,MI,05,Dan Kildee,D,True,True,54.5,"$1,669,951","$1,504,094"
928,2020,MI,05,Tim Kelly,R,False,False,41.7,"$71,106","$71,106"
929,2020,MI,06,Fred Upton,R,True,True,55.8,"$3,616,380","$3,464,617"
930,2020,MI,06,Jon Hoadley,D,False,False,40.1,"$3,116,491","$3,098,366"
931,2020,MI,07,Tim Walberg,R,True,True,58.8,"$2,301,635","$1,586,358"
932,2020,MI,07,Gretchen Driskell,D,False,False,41.3,"$1,712,840","$1,712,840"
933,2020,MI,08,Elissa Slotkin,D,True,True,50.9,"$8,967,420","$7,419,974"
934,2020,MI,08,Paul Junge,R,False,False,47.3,"$2,107,608","$2,097,131"
935,2020,MI,09,Andy Levin,D,True,True,57.8,"$1,316,607","$907,237"
936,2020,MI,10,Lisa McClain,R,False,True,66.3,"$2,266,287","$2,137,031"
937,2020,MI,10,Kimberly Bizon,D,False,False,33.7,"$41,438","$41,246"
938,2020,MI,11,Haley Stevens,D,True,True,50.2,"$5,776,924","$5,707,448"
939,2020,MI,11,Eric Esshaki,R,False,False,47.8,"$1,298,612","$1,291,509"
940,2020,MI,12,Debbie Dingell,D,True,True,66.4,"$1,630,498","$1,689,582"
941,2020,MI,12,Jeff Jones,R,False,False,30.7,"$10,616","$9,657"
942,2020,MI,13,Rashida Tlaib,D,True,True,77.9,"$4,014,411","$3,690,334"
943,2020,MI,14,Brenda Lawrence,D,True,True,78.9,"$1,084,662","$789,570"
944,2020,MI,14,Vance Patrick,R,False,False,18.7,"$39,670","$41,973"
945,2020,MN,01,Jim Hagedorn,R,True,True,48.6,"$2,386,033","$2,305,994"
946,2020,MN,01,Daniel Feehan,D,False,False,45.5,"$4,861,651","$4,863,835"
947,2020,MN,02,Angie Craig,D,True,True,48.2,"$5,380,101","$4,435,492"
948,2020,MN,02,Tyler Kistner,R,False,False,45.9,"$2,990,054","$2,956,042"
949,2020,MN,03,Dean Phillips,D,True,True,55.6,"$2,328,616","$2,152,031"
950,2020,MN,03,Kendall Qualls,R,False,False,44.3,"$1,863,927","$1,751,214"
951,2020,MN,04,Betty McCollum,D,True,True,63.2,"$1,171,748","$994,072"
952,2020,MN,04,Gene Rechtzigel,R,False,False,29.0,"$20,075","$20,075"
953,2020,MN,05,Ilhan Omar,D,True,True,64.3,"$5,718,517","$5,605,576"
954,2020,MN,05,Lacy Johnson,R,False,False,25.8,"$12,050,564","$12,000,896"
955,2020,MN,06,Tom Emmer,R,True,True,65.5,"$2,804,265","$2,537,612"
956,2020,MN,06,Tawnja Zahradka,D,False,False,34.3,"$49,242","$49,214"
957,2020,MN,07,Collin Peterson,D,True,False,39.9,"$2,714,012","$2,867,577"
958,2020,MN,07,Michelle Fischbach,R,False,True,53.4,"$2,618,450","$2,580,501"
959,2020,MN,08,Pete Stauber,R,True,True,56.7,"$2,593,190","$2,608,759"
960,2020,MN,08,Quinn Nystrom,D,False,False,37.6,"$1,530,606","$1,527,005"
961,2020,MS,01,Trent Kelly,R,True,True,68.7,"$876,882","$826,673"
962,2020,MS,01,Antonia Eliason,D,False,False,31.3,"$22,281","$18,174"
963,2020,MS,02,Bennie G Thompson,D,True,True,66.0,"$1,377,392","$1,096,904"
964,2020,MS,03,Michael Guest,R,True,True,64.7,"$766,807","$518,162"
965,2020,MS,04,Steven Palazzo,R,True,True,100.0,"$817,129","$747,217"
966,2020,MO,01,Cori Bush,D,False,True,78.8,"$1,418,014","$1,333,512"
967,2020,MO,02,Ann Wagner,R,True,True,52.0,"$5,598,287","$6,513,101"
968,2020,MO,02,Jill Schupp,D,False,False,45.4,"$4,850,948","$4,830,434"
969,2020,MO,03,Blaine Luetkemeyer,R,True,True,69.4,"$2,022,905","$2,081,391"
970,2020,MO,04,Vicky Hartzler,R,True,True,67.6,"$1,700,978","$1,335,607"
971,2020,MO,04,Lindsey Simmons,D,False,False,29.7,"$395,934","$384,622"
972,2020,MO,05,Emanuel Cleaver,D,True,True,58.5,"$1,393,847","$928,061"
973,2020,MO,05,Ryan Derks,R,False,False,38.7,"$76,488","$76,488"
974,2020,MO,06,Sam Graves,R,True,True,67.1,"$1,959,516","$1,654,756"
